file_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-01-01-02-14.wav,-540.4243,39.754986,-9.625321,4.9812922,-14.235667,-10.812599,-4.4925656,-12.012496,-5.468813,-4.8257904,-2.7254975,-4.8551126,-3.4629478,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-01-02-01-14.wav,-519.31934,34.289494,-13.266314,7.6108346,-18.275145,-14.31638,-7.771842,-18.647133,-7.436895,-8.991889,-4.9674416,-6.5345154,-7.7763176,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-01-02-02-14.wav,-498.53403,37.713364,-17.259563,-0.65732306,-19.938509,-15.640172,-9.845115,-20.093626,-9.869979,-8.120945,-7.7350335,-9.915658,-5.997787,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-02-01-01-14.wav,-297.60098,44.024414,-44.065014,-4.317465,-30.383133,-22.918724,-5.8616805,-20.80536,-9.276297,-6.7271886,-8.875985,3.460659,-5.042801,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-02-01-02-14.wav,-315.01163,37.107555,-45.07824,-6.3365273,-32.750645,-25.018644,-6.198589,-23.76453,-5.771421,-4.4602575,-6.1949754,7.5470476,-4.230718,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-02-02-01-14.wav,-322.1128,27.58309,-44.05545,-15.285447,-30.271683,-22.560932,-5.422812,-25.72602,-5.2086425,-4.168678,-1.2865957,6.841145,-3.2824948,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-05-02-02-02-14.wav,-330.51624,36.84997,-32.342377,-5.168488,-31.94398,-19.438425,-6.4161763,-28.718626,-8.066325,-10.8791895,-10.068061,-2.1908004,-9.167774,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-01-01-01-14.wav,-678.20667,47.54131,6.8675437,20.268246,-3.8949814,-4.361453,-10.661456,-11.621943,-4.9322143,-7.227837,-7.0933795,-6.921153,-0.734753,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-01-01-02-14.wav,-627.2238,42.343674,-3.4808483,11.298273,-8.056702,-2.5208137,-8.741587,-10.872142,-0.9481746,-4.5011992,-5.443654,-4.6200337,-1.79194,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-01-02-01-14.wav,-661.87274,41.79232,5.6935167,8.927134,-4.8155317,-4.482035,-12.080818,-11.41388,-1.8460815,-9.719058,-5.4195776,-4.6224866,-3.567494,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-01-02-02-14.wav,-629.04443,39.217293,-4.521637,8.939276,-5.3912907,-8.229177,-15.5137615,-14.216534,-0.27934068,-8.235891,-6.3611975,-5.790693,-2.3944244,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-02-01-01-14.wav,-405.19568,10.214048,-39.554653,-5.328764,-18.23201,-18.516346,-7.071543,-21.85441,-5.9522896,-3.1871707,-3.9776032,14.731083,8.745415,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-02-01-02-14.wav,-398.21567,10.942929,-36.071663,-1.8057033,-12.004247,-21.195263,-4.95613,-19.190256,-5.4791584,-2.4361556,-7.572058,12.852252,7.832885,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-02-02-01-14.wav,-469.261,14.971669,-29.970201,-5.0476956,-17.395689,-18.949215,-8.734956,-23.540876,-5.4429283,-9.252228,-16.774069,-1.2011648,-2.181324,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-06-02-02-02-14.wav,-447.56067,13.005771,-35.050636,-6.618492,-17.716352,-22.64166,-10.534849,-23.21019,-4.819479,-3.4206355,-13.513817,1.997253,1.4600469,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-01-01-01-14.wav,-530.86945,36.369923,-6.5296717,4.5899134,-9.551636,-8.045055,-16.337364,-15.457318,-8.293802,-6.520468,-5.0103083,-7.3579016,-2.9125302,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-01-01-02-14.wav,-618.3109,49.619366,-4.7982006,-0.8534525,-10.657309,-12.032465,-12.343641,-14.667841,-5.5579815,-9.033088,-2.454786,-3.3305538,-7.723753,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-01-02-01-14.wav,-611.1636,38.043022,6.1950912,1.1192334,-6.222633,-4.5143504,-9.049038,-9.432877,-6.1272397,-8.750954,-3.7286863,-3.7828524,-6.5541687,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-01-02-02-14.wav,-525.35144,48.41209,-2.5475514,2.1464372,-17.708254,-11.56101,-14.015604,-19.150751,-9.008274,-11.253463,-9.139351,-3.8353808,-7.20109,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-02-01-01-14.wav,-462.47305,37.16738,-21.093338,8.678365,-24.585667,-17.43631,-16.793404,-25.258282,-7.877798,-2.6930883,-6.2077513,1.1006211,-8.196674,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-02-01-02-14.wav,-551.58246,41.169514,-10.964042,6.142082,-16.673885,-7.540087,-17.78746,-23.353163,-4.1592374,-9.978799,-0.25328887,-5.5304313,-6.3298573,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-02-02-01-14.wav,-554.1646,42.69607,1.6117921,5.222877,-12.270562,-10.817915,-16.530558,-13.3676,-6.0528884,-8.726651,-7.1600323,-5.0662756,-6.3881993,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-07-02-02-02-14.wav,-542.3606,43.47524,-10.42471,-1.2169172,-17.585808,-13.9123745,-16.753906,-24.942917,-5.6650515,-11.133652,-7.877299,-3.361082,-11.373813,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-01-01-01-14.wav,-654.92224,46.89336,-7.1888895,8.532802,-13.031535,-7.2767496,-8.195706,-9.635533,-4.3122344,-6.792465,-5.795366,-8.3278675,-4.2384458,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-01-01-02-14.wav,-641.6501,44.56482,-8.810626,4.4440346,-10.408865,-8.697772,-7.0248456,-8.858377,-4.491051,-5.2052574,-5.5941887,-7.117503,-3.645266,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-01-02-01-14.wav,-642.2082,37.90166,-3.6101775,4.8908176,-10.034446,-9.186012,-12.2845125,-12.321478,-3.8489301,-9.13932,-6.0433197,-5.9750466,-4.5122075,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-01-02-02-14.wav,-618.74976,40.063416,-7.4570932,1.9511184,-10.931086,-9.559568,-11.970844,-10.032843,-4.3095555,-7.9817953,-6.730115,-7.6295066,-5.2620816,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-02-01-01-14.wav,-579.2978,57.298645,-7.381968,-0.4191695,-14.449746,-10.051765,-2.7386212,-13.112813,-8.149742,-5.097071,-8.030078,-8.690643,-4.5808525,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-02-01-02-14.wav,-551.09766,48.586494,-17.062866,-2.5431528,-15.775706,-13.478771,-9.745193,-16.210115,-5.630546,-8.581006,-10.325623,-3.3752246,-5.914048,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-02-02-01-14.wav,-556.1196,39.178238,-10.933421,-2.065206,-13.691917,-13.218283,-11.680223,-15.646077,-5.4763145,-9.383913,-8.305709,-8.63421,-3.9131508,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_14\03-01-08-02-02-02-14.wav,-571.29016,35.87596,-1.8935668,5.610351,-10.223598,-9.752623,-11.414224,-12.846899,-4.8900595,-9.274083,-8.796139,-8.403029,-4.435232,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-01-01-01-01-15.wav,-607.2093,79.415764,-4.044555,13.20594,11.202639,-3.3693013,0.80888325,-2.5631,-4.849093,-1.6511781,-1.899014,-0.16198315,-1.6649374,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-01-01-01-02-15.wav,-626.3313,80.9459,-1.1718135,17.410543,10.902837,-2.8021562,4.230215,0.7717677,-3.3722234,-0.982267,-0.00650071,1.6592476,-0.2019995,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-01-01-02-01-15.wav,-609.6945,85.90875,0.48986897,14.045233,12.769156,0.26323855,2.0855594,-0.40803733,-3.484056,-2.3784108,-0.6270764,2.9281414,0.44914788,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-01-01-02-02-15.wav,-606.6634,81.26482,2.4920762,15.494968,11.83476,-1.7357348,3.796502,-2.837716,-4.2003436,0.06167513,-1.2802715,1.795212,0.8029009,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-01-01-01-15.wav,-621.6311,92.15267,4.5257826,15.430292,10.611801,-1.1860875,0.45500118,1.8302604,-0.97860765,-1.4913236,0.9518212,3.936409,-2.8848643,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-01-01-02-15.wav,-621.47943,81.270355,2.2874243,16.799433,9.486828,-0.09222433,1.0619103,-2.9128487,-0.5320815,-2.2278156,-0.5389793,3.8211713,-3.9042683,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-01-02-01-15.wav,-575.2274,89.243935,-1.6987568,17.620966,10.009539,0.7044689,0.61340916,-4.5646057,-3.3889847,-1.5506756,-1.4375625,5.9411135,-5.3050556,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-01-02-02-15.wav,-611.5309,80.51436,6.2872643,14.117779,11.288855,-0.37253147,0.4845319,-0.44177875,-4.1299167,-4.1903095,-2.6767564,4.196373,-2.9750395,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-02-01-01-15.wav,-609.7766,86.68434,3.6271749,14.380946,8.04335,-2.1608663,-1.4364845,-0.91039604,-2.2686796,-4.414218,0.27283397,3.713175,-4.905711,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-02-01-02-15.wav,-598.3977,94.36506,4.9114575,17.658386,8.556217,-1.7491488,0.63759625,-0.7599136,-2.707491,-3.6080046,-0.4045378,2.6082003,-3.497939,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-02-02-01-15.wav,-569.4706,104.23306,8.020808,19.929237,10.955427,-2.466458,1.8898618,-2.026168,-3.852089,-5.0499644,-3.7084122,1.2337573,-4.4499817,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-02-02-02-02-15.wav,-590.76215,82.481316,3.9734864,19.490623,7.355818,3.736362,-0.88222104,-4.722063,-0.8922523,-1.8052143,-3.0648704,4.8768954,-5.8947287,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-01-01-01-15.wav,-585.1769,80.707405,-12.464057,15.721246,12.858488,-6.2308607,-1.5322785,-1.2279319,-8.569035,-0.23456019,0.9194241,0.11411325,-0.65522367,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-01-01-02-15.wav,-570.8934,80.13651,-8.034461,15.85544,12.196763,-4.1468306,2.265541,-0.5573222,-6.473332,0.4925538,0.026217468,2.7074697,-0.18634689,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-01-02-01-15.wav,-576.40466,81.406525,-10.855554,16.100306,16.025091,-1.3990643,-2.4494553,-2.9226115,-4.827316,-2.0350919,0.36524805,1.5824668,-1.2743319,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-01-02-02-15.wav,-570.124,75.867485,-8.161719,14.303095,15.844822,-2.7746937,-2.2780714,-0.5845856,-6.599314,-1.2447275,-0.6318236,1.9500715,-0.5712974,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-02-01-01-15.wav,-504.54965,60.342724,-3.883015,20.340364,13.666402,0.060606852,4.148056,5.9381256,-3.2875595,7.402803,1.6112808,3.549752,3.6092727,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-02-01-02-15.wav,-509.30673,74.55963,-16.38228,17.835464,16.296822,-5.934054,-0.03245932,2.0128345,-9.016983,2.0431144,2.4083827,0.781976,-0.85027075,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-02-02-01-15.wav,-453.5292,70.60964,-14.861142,15.142091,13.459573,-8.024734,-2.552552,-1.53211,-10.3829775,1.2340626,-1.7638402,0.75972366,-1.1301686,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-03-02-02-02-15.wav,-531.8736,66.30185,-17.550913,18.152094,12.489444,-6.36848,-2.1091774,-1.7257535,-8.132775,1.5255663,2.0158253,1.7948713,-1.9714282,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-01-01-01-15.wav,-590.332,75.48475,-2.6698525,15.860562,13.360485,-5.4658537,2.964357,-2.3248587,-3.64757,0.52219284,-1.9797235,0.2613807,-0.46746886,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-01-01-02-15.wav,-631.5788,76.45269,1.0203289,17.589508,17.091549,-1.575509,7.6764393,-2.2120285,-2.3675866,4.5503464,0.56370777,6.8225455,1.8549654,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-01-02-01-15.wav,-593.67755,73.12663,-2.9219422,15.995964,15.594478,-0.88177586,1.0588601,-1.29333,-2.6511784,0.34212127,-0.06685054,3.203759,2.1675832,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-01-02-02-15.wav,-585.7906,86.238655,-3.055761,15.679471,15.568217,-2.1847498,1.8588102,-4.9666753,-4.983976,1.0821382,-1.9777367,-2.404681,-2.3785608,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-02-01-01-15.wav,-545.61285,66.771484,-1.7719792,15.656757,13.313315,-1.0037545,1.9103541,-0.6942143,-3.437326,1.4372566,-0.80022275,4.5746593,1.899128,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-02-01-02-15.wav,-544.22034,65.06723,-0.99792755,12.32175,13.925527,1.3763402,1.8028277,0.16532502,-3.1590788,3.2968383,0.015109108,2.872994,1.7651292,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-02-02-01-15.wav,-561.76575,64.63956,-12.47387,12.966211,13.507084,-5.837248,-0.46997258,-4.1080384,-7.222383,2.256341,-5.1472664,-2.9031968,-0.8542688,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-04-02-02-02-15.wav,-568.30597,75.62779,-5.652858,16.55914,17.940872,1.2988988,0.44266006,-1.6259414,-2.3709526,3.9962707,-1.3774008,0.30860066,0.49582973,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-01-01-01-15.wav,-503.24677,65.10069,-8.458441,13.379153,9.136976,-6.963227,3.1719422,0.4764927,-7.426559,1.0954949,-1.2075968,0.5200114,-2.0939276,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-01-01-02-15.wav,-477.26147,60.721085,-10.166992,7.5359263,4.5021515,-10.072605,2.7947176,-0.96788013,-7.0119233,1.4927748,-4.586869,0.029422114,-0.1850123,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-01-02-01-15.wav,-504.0204,73.47135,-9.013931,12.534726,14.679815,-7.929248,3.7024798,0.021443322,-5.854763,-0.9889477,-3.5070133,0.9007173,0.06823258,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-01-02-02-15.wav,-474.97705,50.065056,-9.907514,7.3700967,4.2039633,-9.288031,0.39274433,-1.092638,-10.129904,3.149697,-5.936469,-0.6217956,-0.05565115,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-02-01-01-15.wav,-446.8584,45.130783,-16.327358,6.839459,-1.842923,-7.4690275,-0.9244491,-2.4209552,-9.5505,-0.8789886,-5.659145,-3.8115687,-1.915735,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-02-01-02-15.wav,-409.61328,55.345387,-13.321119,5.103158,0.26242957,-12.617354,1.6726173,-2.776572,-11.121146,-0.35793245,-6.1023054,-0.8718047,-3.4245698,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-02-02-01-15.wav,-464.44812,55.26074,-7.3714323,12.964651,12.2922535,-3.6900263,-3.1738682,-1.4824501,-5.646317,-0.54155904,0.625217,1.9051738,1.2712474,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-05-02-02-02-15.wav,-394.3262,41.27507,-11.592621,7.161546,2.3660672,-10.942195,-1.1938432,-4.623689,-9.592871,-3.0094378,-6.5630403,-0.30333316,-3.315387,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-01-01-01-15.wav,-582.93756,67.94621,6.630038,15.314547,19.100136,4.5121202,4.3129697,-1.2800454,-0.281468,4.442112,1.5330235,5.807061,2.837389,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-01-01-02-15.wav,-543.8389,63.61733,2.2812939,13.492363,13.377001,0.06527056,-3.045002,-8.509872,-0.5025338,4.0904317,-1.682672,2.7531145,3.2531137,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-01-02-01-15.wav,-553.71,61.961807,8.765911,13.266219,14.084712,4.453329,-1.3336284,-6.0422354,0.23347221,5.2449584,-1.0779439,0.56677836,2.9076002,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-01-02-02-15.wav,-501.89096,55.873096,-8.911736,10.067407,6.036576,-4.818209,-10.137219,-14.604731,-8.473473,0.13322411,-5.966196,-5.7019324,-4.6361556,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-02-01-01-15.wav,-475.72742,55.22138,-3.5666952,15.328313,11.771525,-3.3342643,0.83733916,0.3424671,-5.554319,2.245122,-2.0572157,-0.275121,2.5329566,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-02-01-02-15.wav,-434.02173,42.499302,-6.968813,14.932221,7.699903,-4.0894384,-4.8069296,-2.2123742,-7.5486317,1.4414823,-3.9047313,-0.21432585,-1.1109257,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-02-02-01-15.wav,-487.77365,53.78325,-3.2396686,14.73898,14.02586,-3.6470692,-1.2292525,-1.9972764,-4.530231,2.9257233,-3.4123647,0.2459707,2.0329585,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-06-02-02-02-15.wav,-460.3062,47.693573,-12.259826,8.07548,9.800266,-6.844807,-2.7019184,-6.4545507,-9.908661,3.0516953,-4.426129,-0.20305,0.9839153,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-01-01-01-15.wav,-534.4013,85.663765,-3.8262568,9.764964,12.9230995,-4.583493,-6.658702,-7.8174,-8.647675,-1.1143869,-4.5378885,-3.8647988,-1.6244271,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-01-01-02-15.wav,-553.5386,92.65589,-22.953947,12.355523,10.826749,-4.5455556,-2.876418,-7.9017487,-6.0536957,2.3456116,-0.40999702,-1.7192487,-3.2657766,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-01-02-01-15.wav,-556.0103,88.129486,-6.7806864,10.525604,15.998698,-1.1137676,-7.2101526,-13.047394,-4.983035,2.211482,-1.3167663,-2.5747263,-2.9070566,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-01-02-02-15.wav,-484.15457,83.330154,-5.944739,11.405275,13.984,-5.2124743,-4.6240025,-7.6287794,-11.8405485,-1.1845307,-6.6979914,-3.897286,-4.027067,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-02-01-01-15.wav,-493.51706,68.62105,-12.693111,14.2850065,11.2897215,-3.9774466,-2.0652173,-4.743923,-6.03567,0.5778292,-3.4139826,2.183688,-1.7976295,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-02-01-02-15.wav,-536.1465,91.185165,-2.3267105,13.498315,15.128802,-2.096749,0.5608582,-3.8427598,-5.8354425,0.94927394,1.2391485,3.578096,2.0245125,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-02-02-01-15.wav,-511.965,75.66721,-11.736371,7.943782,13.195024,-3.000502,-1.6111062,-7.748985,-3.0249903,1.0783954,-1.4448758,2.8632433,1.9818027,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-07-02-02-02-15.wav,-513.1323,65.0772,-3.9183347,8.77917,14.408203,-2.9668417,-2.831839,-8.949488,-3.018069,2.018081,-5.739822,0.37154934,-1.3440803,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-01-01-01-15.wav,-542.2393,96.993515,-13.286048,16.851767,15.900402,-5.1991234,-0.16403756,-3.0828505,-6.175846,0.98364586,-0.3666849,1.2755173,-2.5277245,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-01-01-02-15.wav,-558.0071,72.73659,-7.386024,13.103893,9.760793,-2.3321648,2.2804735,-3.62985,-5.809801,1.4621217,-0.90316594,-2.217459,-4.178448,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-01-02-01-15.wav,-550.5241,80.28821,-11.936885,12.046379,12.692725,-5.1986303,-2.6012878,-4.6998796,-9.684593,0.9268937,0.14910132,-0.30593467,-4.886802,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-01-02-02-15.wav,-581.91833,82.71523,0.50094306,14.243315,10.800772,-1.1746697,-1.2052962,-8.400037,-7.6914554,1.4797983,-3.414888,-0.92295057,-0.43655196,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-02-01-01-15.wav,-495.77496,61.215088,-2.206435,15.436836,11.906981,-1.3248695,2.2464056,-0.7540604,-4.7249017,3.7983472,0.97855705,0.0069234986,1.5114275,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-02-01-02-15.wav,-529.07043,70.9784,-7.156777,20.28717,17.145521,-4.298953,2.4204016,0.35021967,-4.4957275,5.287483,2.3615828,0.06692854,0.40527838,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-02-02-01-15.wav,-583.1497,83.82437,-3.0439913,19.71645,16.975355,-0.574849,0.77650636,-4.6448617,-6.475375,0.93625104,-0.43208915,0.5800068,0.87365884,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_15\03-01-08-02-02-02-15.wav,-520.60565,74.568214,-6.247988,17.764452,16.345968,-4.567493,-3.4088793,-5.189612,-9.402345,-0.9044037,-3.7467039,-0.87784433,-1.2856364,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_16\03-01-01-01-01-01-16.wav,-623.3142,70.66238,6.126741,10.768684,-1.7398442,-9.966123,-11.0403805,-7.5305786,-7.9820633,-2.706544,-10.514433,-3.2983031,-4.0755367,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_16\03-01-01-01-01-02-16.wav,-627.7263,69.87794,4.925651,12.754293,-1.3289771,-11.282447,-11.245825,-7.237212,-6.454096,-2.5133448,-9.758028,-3.6070795,-3.4639087,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_16\03-01-01-01-02-01-16.wav,-596.90314,61.597015,3.8900478,10.265406,0.35937148,-13.150194,-17.738401,-8.092558,-7.3584013,-0.010274917,-10.234729,-3.0027597,-3.7913845,Neutral
